customer,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,emailsclick,avgorder,ordfreq,paperless,refill,doorstep,favday,city
7039,1,09/05/2013,25/08/2013,26/09/2013,42,0.0,0.0,0,44.07,0.0625,0,0,0,Saturday,BLR
7040,0,28/08/2012,27/10/2013,04/11/2013,0,0.0,0.0,0,70.58,0.25,0,0,0,Wednesday,MAA
7041,0,20/12/2010,20/12/2010,20/12/2010,0,0.0,0.0,0,110.1,0.0,0,0,0,Tuesday,DEL
7042,0,28/08/2012,04/11/2013,04/11/2013,0,0.0,0.0,0,32.69,0.0,0,0,0,Wednesday,MAA
7043,1,07/06/2011,07/06/2011,07/06/2011,16,0.0,0.0,0,52.46,0.0,0,0,0,Friday,BOM
7044,1,01/06/2013,17/07/2013,17/07/2013,44,0.0,0.0,0,61.15,0.0,1,0,0,Friday,BOM
7045,0,07/07/2011,10/09/2011,10/09/2011,0,0.0,0.0,0,51.02,0.0,0,0,0,Tuesday,BOM
7046,1,08/08/2011,08/08/2011,09/11/2011,16,0.0,0.0,0,38.13,0.032258065,0,0,0,Wednesday,BOM
7047,0,06/09/2011,23/12/2011,23/12/2011,0,0.0,0.0,0,15.89,0.0,1,0,0,Friday,BOM
7048,1,06/10/2009,13/10/2009,13/10/2009,36,58.33333333,0.02777777778,0,74.74,0.0,0,0,0,Thursday,DEL
7049,1,03/12/2011,03/12/2011,02/01/2014,59,42.37288136,0.10169491530000001,1,23.54,0.011826544,1,1,0,Friday,BOM
7050,0,28/08/2012,03/11/2013,03/11/2013,0,0.0,0.0,0,41.06,0.0,0,0,0,Tuesday,BLR
7051,1,03/02/2010,03/02/2010,03/02/2010,16,0.0,0.0,0,16.95,0.0,0,0,0,Wednesday,DEL
7052,0,25/04/2011,07/12/2011,01/02/2012,0,0.0,0.0,0,117.71,0.053571429,1,0,0,Thursday,BOM
7053,1,19/08/2011,19/08/2011,19/08/2011,41,21.95121951,0.0,0,53.31,0.0,1,0,0,Thursday,BOM
7054,1,07/03/2011,09/08/2012,09/08/2012,45,0.0,0.0,0,165.76,0.0,0,0,0,Friday,BOM
7055,1,24/05/2012,24/05/2012,06/09/2012,45,6.666666667,0.0,0,66.18,0.028571429,0,0,0,Friday,DEL
7056,0,31/03/2011,31/03/2011,31/03/2011,0,0.0,0.0,0,43.65,0.0,0,0,0,Friday,BOM
7057,1,30/10/2011,30/10/2011,19/02/2012,47,8.510638298,0.0,0,51.98,0.053571429,0,0,0,Tuesday,BOM
7058,1,29/06/2011,30/06/2011,30/06/2011,16,0.0,0.0,0,82.43,0.0,0,0,0,Friday,BOM
7059,1,12/03/2012,12/03/2012,06/04/2012,18,0.0,0.0,0,61.28,0.16,0,0,0,Friday,BOM
7060,1,30/04/2012,14/05/2012,23/07/2012,44,6.818181818,0.0,0,104.18,0.042857143,0,0,0,Tuesday,BOM
7061,0,05/10/2011,05/10/2011,05/10/2011,28,75.0,0.0,0,13.06,0.0,0,0,0,Thursday,DEL
7062,1,06/04/2012,04/05/2012,04/05/2012,45,0.0,0.0,0,45.49,0.0,0,0,0,Thursday,DEL
7063,1,25/09/2008,14/06/2010,06/12/2010,44,15.90909091,0.04545454545,0,69.75,0.085714286,0,0,0,Monday,DEL
7064,1,05/06/2012,22/07/2012,22/07/2012,45,6.666666667,0.02222222222,0,51.03,0.0,0,0,0,Wednesday,BOM
7065,1,18/05/2010,13/06/2011,13/06/2011,44,9.090909091,0.04545454545,0,52.73,0.0,0,0,0,Tuesday,DEL
7066,1,24/04/2009,28/08/2009,18/09/2009,47,2.127659574,0.0,0,39.85,0.380952381,0,0,0,Friday,DEL
7067,1,27/08/2010,19/06/2011,19/06/2011,42,19.04761905,0.0,0,42.27,0.0,0,0,0,Monday,DEL
7068,1,04/10/2011,11/10/2011,05/12/2011,16,0.0,0.0,0,63.83,0.054545455,0,0,0,Monday,DEL
7069,1,21/09/2011,21/09/2011,21/09/2011,30,100.0,0.06666666667,0,51.02,0.0,0,0,0,Tuesday,BOM
7070,1,02/10/2010,21/10/2010,21/10/2010,44,6.818181818,0.02272727273,0,14.49,0.0,0,0,0,Friday,BOM
7071,0,17/04/2012,22/04/2012,16/07/2012,2,50.0,0.0,0,78.81,0.129411765,1,0,0,Monday,BOM
7072,1,02/09/2010,14/09/2011,16/10/2011,43,18.60465116,0.04651162791,0,66.94,0.15625,0,0,0,Monday,DEL
7073,1,21/09/2010,17/11/2010,22/12/2010,47,4.255319149,0.04255319149,0,44.5,0.142857143,0,0,0,Thursday,DEL
7074,1,31/03/2011,31/03/2011,31/03/2011,45,0.0,0.0,0,100.0,0.0,0,0,0,Friday,DEL
7075,0,11/07/2010,23/07/2010,23/07/2010,0,0.0,0.0,0,46.87,0.0,0,0,0,Thursday,DEL
7076,1,08/09/2010,29/09/2013,29/09/2013,34,8.823529412,0.08823529411999999,1,40.02,0.0,0,1,0,Tuesday,DEL
7077,1,23/10/2011,29/10/2011,03/09/2012,46,4.347826087,0.021739130430000003,0,48.48,0.016129032,1,0,0,Friday,DEL
7078,1,10/11/2011,17/11/2011,17/11/2011,45,8.888888889,0.02222222222,0,51.41,0.0,1,0,0,Monday,DEL
7079,1,26/05/2011,05/06/2011,12/09/2011,16,0.0,0.0,0,52.9,0.02020202,0,0,0,Monday,BOM
7080,1,25/10/2011,06/11/2011,06/11/2011,16,0.0,0.0,0,65.33,0.0,0,0,0,Tuesday,DEL
7081,1,22/06/2011,22/06/2011,03/02/2012,18,0.0,0.0,0,136.55,0.03539823,0,0,0,Friday,DEL
7082,1,30/08/2010,22/05/2011,22/05/2011,16,0.0,0.0,0,104.39,0.0,0,0,0,Monday,BOM
7083,1,26/01/2011,12/03/2011,26/03/2012,46,13.04347826,0.0,0,53.0,0.031578947,0,0,0,Monday,DEL
7084,1,11/12/2010,16/12/2010,16/12/2010,16,0.0,0.0,0,71.7,0.0,0,0,0,Wednesday,DEL
7085,1,26/10/2011,01/11/2011,01/11/2011,16,0.0,0.0,0,50.57,0.0,0,0,0,Monday,DEL
7086,0,07/02/2011,07/02/2011,07/02/2011,0,0.0,0.0,0,56.75,0.0,0,0,0,Thursday,DEL
7087,1,07/03/2011,29/03/2011,04/10/2011,47,12.76595745,0.02127659574,0,56.77,0.037037037,0,0,0,Wednesday,BOM
7088,1,30/01/2011,31/01/2011,31/01/2011,16,0.0,0.0,0,49.82,0.0,0,0,0,Monday,BOM
7089,0,13/09/2012,06/11/2013,06/11/2013,0,0.0,0.0,0,44.75,0.0,1,0,0,Friday,MAA
7090,1,31/05/2011,31/05/2011,31/05/2011,16,0.0,0.0,0,59.07,0.0,0,0,0,Wednesday,BOM
7091,1,08/06/2011,01/12/2011,23/10/2012,42,16.66666667,0.0,0,91.17,0.009174312,0,0,0,Thursday,BOM
7092,1,09/10/2011,10/10/2011,10/10/2011,35,5.714285714,0.0,0,84.82,0.0,0,0,0,Tuesday,BOM
7093,0,28/10/2010,30/01/2011,30/01/2011,0,0.0,0.0,0,28.91,0.0,0,0,0,Wednesday,BOM
7094,0,21/01/2012,02/02/2012,23/04/2012,16,18.75,0.0,0,78.33,0.061728395,1,0,0,Monday,DEL
7095,1,06/01/2010,19/01/2010,18/11/2010,18,0.0,0.0,0,78.53,0.03630363,0,0,0,Tuesday,DEL
7096,0,12/07/2012,12/07/2012,12/07/2012,1,100.0,0.0,0,73.25,0.0,0,0,0,Friday,BOM
7097,0,17/10/2011,17/10/2011,17/10/2011,0,0.0,0.0,0,189.83,0.0,0,0,0,Wednesday,BOM
7098,0,14/06/2011,14/06/2011,18/06/2011,0,0.0,0.0,0,52.11,0.5,0,0,0,Wednesday,DEL
7099,1,26/12/2011,26/12/2011,27/06/2012,47,6.382978723,0.0,0,70.1,0.086956522,1,0,0,Wednesday,DEL
7100,0,11/07/2010,19/07/2010,09/08/2010,0,0.0,0.0,0,39.65,0.095238095,0,0,0,Monday,DEL
7101,1,16/05/2011,16/05/2011,16/05/2011,41,21.95121951,0.0,0,50.8,0.0,0,0,0,Wednesday,BOM
7102,1,14/09/2011,15/09/2011,15/09/2011,16,0.0,0.0,0,27.15,0.0,0,0,0,Friday,BOM
7103,1,10/10/2011,10/10/2011,10/10/2011,45,6.666666667,0.02222222222,0,33.37,0.0,0,0,0,Thursday,BOM
7104,0,21/06/2011,24/06/2011,24/06/2011,0,0.0,0.0,0,50.62,0.0,0,0,0,Wednesday,BOM
7105,1,07/11/2011,14/11/2011,14/11/2011,43,16.27906977,0.09302325581,1,51.64,0.0,0,0,0,Tuesday,BOM
7106,1,31/08/2011,01/09/2011,12/12/2013,49,8.163265306,0.020408163269999998,0,60.26,0.010804322,1,0,0,Friday,DEL
7107,1,14/09/2010,14/09/2011,28/08/2012,43,11.62790698,0.0,0,89.97,0.005730659,0,0,0,Thursday,DEL
7108,1,17/12/2011,17/12/2011,24/09/2012,47,2.127659574,0.0,0,59.86,0.021276596,0,0,0,Tuesday,BOM
7109,0,15/06/2011,15/06/2011,15/06/2011,0,0.0,0.0,0,165.74,0.0,0,0,0,Wednesday,DEL
7110,0,16/11/2011,16/11/2011,16/11/2011,0,0.0,0.0,0,50.0,0.0,0,0,0,Tuesday,BOM
7111,1,15/09/2011,12/10/2011,12/10/2011,45,0.0,0.0,0,128.55,0.0,0,0,0,Wednesday,BOM
7112,1,23/08/2010,23/09/2010,09/05/2011,41,43.90243902,0.0487804878,0,94.47,0.074561404,0,0,0,Tuesday,DEL
7113,0,16/06/2009,16/07/2009,29/03/2010,0,0.0,0.0,0,50.03,0.015625,0,0,0,Thursday,DEL
7114,1,24/09/2011,24/09/2011,19/11/2012,35,65.71428571,0.2285714286,1,65.11,0.016587678,0,0,0,Tuesday,DEL
7115,1,14/09/2012,14/09/2012,14/09/2012,45,0.0,0.0,0,94.08,0.0,0,0,0,Thursday,DEL
7116,1,12/09/2011,13/09/2011,09/09/2013,48,12.5,0.020833333330000002,0,96.5,0.013755158,0,0,0,Monday,DEL
7117,0,13/05/2011,28/06/2011,19/10/2011,0,0.0,0.0,0,51.57,0.017699115,1,0,0,Friday,BOM
7118,1,15/06/2013,28/07/2013,28/07/2013,37,54.05405405,0.0,0,108.29,0.0,1,0,0,Wednesday,BOM
7119,1,13/11/2011,13/11/2011,29/11/2011,45,4.444444444,0.0,0,52.99,0.125,0,0,0,Monday,DEL
7120,1,07/11/2011,07/11/2011,07/11/2011,16,0.0,0.0,0,50.83,0.0,0,0,0,Wednesday,BOM
7121,1,12/08/2011,21/08/2011,21/08/2011,45,2.222222222,0.0,0,23.59,0.0,0,0,0,Tuesday,BOM
7122,0,22/10/2011,27/10/2011,25/05/2012,0,0.0,0.0,0,69.98,0.061611374,0,0,0,Friday,DEL
7123,1,28/08/2012,25/11/2013,01/12/2013,41,26.82926829,0.09756097561,1,60.78,0.333333333,0,0,0,Saturday,MAA
7124,1,29/07/2011,31/07/2011,05/08/2011,16,0.0,0.0,0,83.44,0.4,0,0,0,Monday,DEL
7125,1,28/08/2012,28/08/2012,28/08/2012,45,0.0,0.0,0,59.42,0.0,0,0,0,Friday,BOM
7126,0,17/11/2011,17/11/2011,17/11/2011,0,0.0,0.0,0,52.99,0.0,0,0,0,Monday,BOM
7127,0,15/11/2011,15/11/2011,15/11/2011,0,0.0,0.0,0,51.95,0.0,0,0,0,Tuesday,BOM
7128,1,28/08/2012,03/12/2013,03/12/2013,47,2.127659574,0.02127659574,0,31.0,0.0,0,0,0,Thursday,MAA
7129,0,10/01/2011,24/01/2011,24/01/2011,0,0.0,0.0,0,49.47,0.0,0,0,0,Tuesday,BOM
7130,1,07/02/2011,07/02/2011,07/02/2011,16,0.0,0.0,0,59.58,0.0,0,0,0,Tuesday,DEL
7131,1,16/06/2011,14/11/2013,14/11/2013,53,0.0,0.0,0,40.18,0.0,0,1,0,Friday,BOM
7132,0,16/01/2012,16/01/2012,16/01/2012,0,0.0,0.0,0,60.92,0.0,0,0,0,Tuesday,DEL
7133,1,05/12/2009,22/04/2010,08/01/2014,48,6.25,0.020833333330000002,0,97.08,0.004421518,0,0,0,Thursday,DEL
7134,0,28/08/2012,09/08/2012,09/08/2012,0,0.0,0.0,0,39.5,0.0,0,0,0,Sunday,MAA
7135,1,31/05/2011,13/06/2011,13/06/2011,42,16.66666667,0.0,0,54.04,0.0,0,0,0,Friday,BOM
7136,1,28/01/2012,27/02/2012,16/04/2012,44,2.272727273,0.0,0,116.88,0.040816327,0,0,0,Monday,BOM
7137,1,05/07/2010,14/07/2011,14/07/2011,45,2.222222222,0.0,0,96.94,0.0,0,0,0,Friday,BOM
7138,1,16/09/2012,12/10/2012,12/10/2012,45,0.0,0.0,0,28.26,0.0,0,0,0,Tuesday,BOM
7139,1,25/02/2010,18/06/2010,19/07/2010,47,0.0,0.0,0,78.7,0.129032258,0,0,0,Friday,DEL
7140,1,18/10/2011,11/11/2011,11/11/2011,45,8.888888889,0.04444444444,0,51.23,0.0,0,0,0,Tuesday,BOM
7141,1,26/09/2011,26/09/2011,14/11/2012,47,0.0,0.0,0,53.8,0.01686747,1,0,0,Tuesday,DEL
7142,0,19/11/2009,15/07/2010,15/07/2010,0,0.0,0.0,0,20.85,0.0,0,0,0,Thursday,DEL
7143,0,16/06/2011,13/07/2011,13/07/2011,0,0.0,0.0,0,29.68,0.0,0,0,0,Wednesday,BOM
7144,0,28/08/2012,30/09/2012,30/09/2012,0,0.0,0.0,0,50.62,0.0,0,0,0,Sunday,MAA
7145,1,26/08/2010,16/09/2010,30/09/2010,45,0.0,0.0,0,18.35,0.214285714,0,0,0,Friday,DEL
7146,1,19/05/2011,19/05/2011,09/11/2011,16,0.0,0.0,0,51.65,0.011494253,0,0,0,Thursday,BOM
7147,0,28/08/2012,20/07/2012,20/07/2012,0,0.0,0.0,0,47.18,0.0,0,0,0,Sunday,MAA
7148,1,28/08/2012,19/10/2013,16/12/2013,23,91.30434783,0.1304347826,1,86.01,0.137931034,1,0,0,Wednesday,MAA
7149,1,11/05/2011,11/08/2011,17/11/2011,16,0.0,0.0,0,70.06,0.030612245,0,0,0,Thursday,BOM
7150,0,01/03/2012,08/03/2012,08/03/2012,0,0.0,0.0,0,54.33,0.0,0,0,0,Thursday,DEL
7151,1,28/08/2012,20/11/2012,20/11/2012,39,84.61538462,0.0,0,76.06,0.0,0,0,0,Wednesday,MAA
7152,0,04/09/2010,11/11/2011,11/11/2011,0,0.0,0.0,0,51.68,0.0,0,0,0,Tuesday,DEL
7153,1,13/11/2012,13/11/2012,06/12/2012,45,6.666666667,0.0,0,47.2,0.086956522,1,0,0,Friday,BOM
7154,0,16/05/2011,17/05/2011,17/05/2011,0,0.0,0.0,0,53.38,0.0,0,0,0,Wednesday,BOM
7155,1,30/10/2011,30/10/2011,05/02/2012,45,4.444444444,0.02222222222,0,28.94,0.020408163,0,0,0,Wednesday,BOM
7156,1,05/10/2012,05/10/2012,12/11/2012,47,0.0,0.0,0,30.03,0.131578947,0,0,0,Monday,BOM
7157,0,05/12/2012,06/12/2012,06/12/2012,0,0.0,0.0,0,87.57,0.0,0,0,0,Tuesday,MAA
7158,0,30/11/2009,07/12/2009,20/07/2011,0,0.0,0.0,0,60.74,0.008474576,0,0,0,Monday,DEL
7159,1,11/01/2012,15/02/2012,14/06/2012,47,0.0,0.0,0,48.31,0.083333333,0,0,0,Thursday,BOM
7160,0,23/08/2009,27/06/2010,10/08/2010,0,0.0,0.0,0,30.77,0.068181818,0,0,0,Monday,DEL
7161,1,09/04/2011,05/05/2011,03/11/2011,42,40.47619048,0.0,0,26.8,0.115384615,0,0,0,Thursday,BOM
7162,0,13/05/2012,13/05/2012,13/05/2012,0,0.0,0.0,0,61.33,0.0,0,0,0,Monday,BOM
7163,1,07/01/2010,06/11/2013,06/11/2013,30,70.0,0.0,0,40.02,0.0,0,0,0,Thursday,DEL
7164,0,27/01/2010,08/02/2010,19/09/2010,0,0.0,0.0,0,187.47,0.035874439,0,0,0,Tuesday,DEL
7165,1,17/09/2012,17/09/2012,13/01/2014,42,30.95238095,0.14285714289999998,1,46.86,0.01242236,1,1,0,Tuesday,MAA
7166,1,13/05/2011,17/05/2011,17/05/2011,16,0.0,0.0,0,51.29,0.0,0,0,0,Monday,BOM
7167,1,28/08/2012,24/07/2012,07/08/2012,31,87.09677419,0.03225806452,0,40.5,0.142857143,0,0,0,Thursday,DEL
7168,1,17/04/2009,04/09/2009,25/06/2010,18,0.0,0.0,0,14.07,0.071428571,0,0,0,Friday,DEL
7169,0,05/10/2012,05/10/2012,23/09/2013,0,0.0,0.0,0,26.56,0.016997167,0,0,0,Monday,BOM
7170,1,11/11/2011,11/11/2011,11/11/2011,42,21.42857143,0.04761904762,0,114.12,0.0,0,0,0,Monday,BOM
7171,0,20/09/2012,21/09/2012,21/09/2012,0,0.0,0.0,0,50.56,0.0,0,0,0,Tuesday,BOM
7172,1,02/11/2011,02/11/2011,02/11/2011,45,15.55555556,0.02222222222,0,17.5,0.0,0,0,0,Thursday,DEL
7173,1,22/10/2011,22/10/2011,12/09/2012,47,10.63829787,0.02127659574,0,33.42,0.024539877,1,0,0,Tuesday,BOM
7174,1,15/05/2011,16/05/2011,07/07/2011,30,86.66666667,0.0,0,85.38,0.038461538,0,0,0,Monday,BOM
7175,0,15/07/2010,23/08/2010,23/08/2010,0,0.0,0.0,0,7.96,0.0,0,0,0,Thursday,BOM
7176,1,15/11/2009,11/03/2010,08/01/2012,47,4.255319149,0.0,0,133.86,0.062874251,0,0,0,Tuesday,DEL
7177,1,14/11/2011,15/11/2011,10/04/2012,47,2.127659574,0.0,0,52.24,0.047619048,0,0,0,Wednesday,BOM
7178,1,02/07/2012,02/07/2012,02/07/2012,44,11.36363636,0.0,0,41.0,0.0,1,0,0,Tuesday,DEL
7179,0,28/08/2012,10/09/2012,10/09/2012,0,0.0,0.0,0,52.56,0.0,0,0,0,Thursday,MAA
7180,1,29/07/2009,19/12/2010,06/11/2013,44,22.72727273,0.1818181818,1,65.65,0.005698006,0,0,0,Monday,DEL
7181,1,02/03/2011,09/03/2011,09/03/2011,34,44.11764706,0.0,0,29.78,0.0,0,0,0,Wednesday,BOM
7182,0,13/08/2010,13/08/2010,13/08/2010,39,0.0,0.0,0,9.18,0.0,0,0,0,Monday,DEL
7183,1,01/09/2010,01/09/2010,16/09/2010,45,0.0,0.0,0,128.97,0.133333333,0,0,0,Thursday,DEL
7184,0,10/11/2009,10/11/2009,10/11/2009,0,0.0,0.0,0,34.09,0.0,0,0,0,Friday,DEL
7185,1,02/06/2011,08/06/2011,08/06/2011,16,0.0,0.0,0,51.16,0.0,0,0,0,Friday,DEL
7186,1,04/08/2010,15/05/2011,29/10/2013,42,26.19047619,0.14285714289999998,1,103.24,0.003340757,0,0,0,Monday,BOM
7187,1,01/09/2010,17/10/2010,17/10/2010,45,0.0,0.0,0,30.2,0.0,0,0,0,Monday,DEL
7188,1,22/12/2010,22/03/2011,24/05/2011,18,0.0,0.0,0,91.65,0.079365079,0,0,0,Tuesday,DEL
7189,1,04/10/2011,03/11/2011,19/11/2012,32,59.375,0.15625,1,113.01,0.005235602,1,0,0,Friday,DEL
7190,1,18/08/2011,26/09/2011,09/10/2011,16,0.0,0.0,0,40.13,0.153846154,0,0,0,Tuesday,DEL
7191,0,14/11/2011,14/11/2011,13/02/2012,0,0.0,0.0,0,77.91,0.043956044,0,0,0,Friday,BOM
7192,1,26/04/2010,24/04/2011,08/07/2012,47,0.0,0.0,0,71.47,0.106575964,0,0,0,Monday,DEL
7193,1,17/05/2011,17/05/2011,17/05/2011,41,29.26829268,0.0243902439,0,56.62,0.0,0,0,0,Wednesday,BOM
7194,1,18/05/2011,26/09/2011,26/09/2011,45,6.666666667,0.02222222222,0,25.56,0.0,0,0,0,Tuesday,DEL
7195,0,15/07/2011,15/07/2011,15/07/2011,0,0.0,0.0,0,81.83,0.0,1,0,0,Monday,DEL
7196,1,22/08/2012,30/08/2012,25/10/2012,45,2.222222222,0.0,0,87.69,0.053571429,0,0,0,Thursday,DEL
7197,1,12/08/2012,13/08/2012,13/08/2012,43,16.27906977,0.04651162791,0,53.82,0.0,0,0,0,Thursday,BOM
7198,0,20/12/2010,27/12/2010,02/11/2011,0,0.0,0.0,0,120.72,0.025806452,0,0,0,Tuesday,BOM
7199,1,02/11/2009,02/11/2009,19/01/2011,47,4.255319149,0.0,0,24.31,0.0248307,0,0,0,Tuesday,DEL
7200,0,27/04/2010,02/06/2010,02/05/2012,0,0.0,0.0,0,66.69,0.005714286,0,0,0,Thursday,DEL
7201,0,16/10/2011,16/10/2011,16/10/2011,0,0.0,0.0,0,51.11,0.0,0,0,0,Wednesday,DEL
7202,1,13/05/2011,04/06/2011,19/11/2013,29,75.86206897,0.06896551724,0,28.53,0.003337041,0,0,0,Thursday,BOM
7203,1,28/08/2012,26/07/2012,26/07/2012,34,8.823529412,0.05882352941,0,189.98,0.0,0,0,0,Sunday,MAA
7204,0,20/11/2009,02/02/2010,02/02/2010,0,0.0,0.0,0,14.66,0.0,0,0,0,Wednesday,DEL
7205,0,30/08/2011,27/09/2011,12/11/2011,0,0.0,0.0,0,193.28,0.130434783,0,0,0,Tuesday,DEL
7206,0,01/09/2010,26/12/2011,16/01/2012,0,0.0,0.0,0,60.9,0.095238095,0,0,0,Tuesday,DEL
7207,1,06/02/2012,07/02/2012,14/02/2012,16,0.0,0.0,0,168.74,0.285714286,0,0,0,Thursday,BOM
7208,1,14/07/2011,12/11/2011,12/11/2011,33,87.87878788,0.0303030303,0,56.08,0.0,1,0,0,Monday,DEL
7209,0,26/05/2010,06/07/2010,04/11/2010,0,0.0,0.0,0,115.25,0.033057851,0,0,0,Tuesday,DEL
7210,1,28/07/2012,01/10/2013,01/10/2013,41,0.0,0.0,0,40.02,0.0,0,0,0,Friday,DEL
7211,0,13/08/2010,15/08/2010,15/08/2010,0,0.0,0.0,0,16.38,0.0,0,0,0,Monday,DEL
7212,0,13/02/2012,27/02/2012,13/06/2012,0,0.0,0.0,0,29.18,0.093457944,0,0,0,Wednesday,DEL
7213,1,06/06/2012,06/06/2012,19/11/2013,46,10.86956522,0.021739130430000003,0,117.92,0.003766478,0,0,0,Thursday,DEL
7214,1,20/03/2010,20/03/2010,20/03/2010,16,0.0,0.0,0,40.92,0.0,0,0,0,Monday,DEL
7215,1,21/09/2012,18/09/2013,18/09/2013,36,2.777777778,0.0,0,40.02,0.0,0,0,0,Friday,BOM
7216,1,15/11/2011,16/11/2011,16/11/2011,24,4.166666667,0.041666666670000005,0,76.01,0.0,0,0,0,Wednesday,BOM
7217,1,08/01/2012,09/01/2012,18/01/2012,43,11.62790698,0.0,0,92.01,0.222222222,0,0,0,Tuesday,DEL
7218,0,01/06/2013,24/07/2013,24/07/2013,4,25.0,0.0,0,105.51,0.0,1,0,0,Wednesday,BOM
7219,1,16/05/2011,23/05/2011,23/05/2011,41,9.756097561,0.0487804878,0,50.2,0.0,0,0,0,Tuesday,BOM
7220,1,28/11/2012,28/11/2012,28/11/2012,44,4.545454545,0.0,0,99.62,0.0,0,0,0,Thursday,MAA
7221,0,18/06/2011,18/06/2011,18/06/2011,0,0.0,0.0,0,117.79,0.0,0,0,0,Wednesday,BOM
7222,1,02/10/2012,02/10/2012,02/10/2012,45,0.0,0.0,0,22.63,0.0,0,0,0,Wednesday,DEL
7223,0,24/01/2010,05/10/2010,02/11/2010,3,33.33333333,0.0,0,112.36,0.107142857,0,0,0,Tuesday,DEL
7224,1,03/08/2009,15/11/2011,15/11/2011,43,11.62790698,0.0,0,51.0,0.0,0,0,0,Wednesday,DEL
7225,0,03/09/2012,03/09/2012,03/09/2012,0,0.0,0.0,0,253.04,0.0,1,0,0,Thursday,MAA
7226,1,13/05/2011,13/11/2011,13/11/2011,16,0.0,0.0,0,60.17,0.0,0,0,0,Monday,BOM
7227,1,03/06/2010,07/11/2010,31/12/2013,47,27.65957447,0.02127659574,0,62.62,0.019130435,0,0,0,Monday,DEL
7228,0,30/05/2011,31/05/2011,31/05/2011,0,0.0,0.0,0,23.23,0.0,0,0,0,Wednesday,DEL
7229,0,15/05/2011,18/05/2011,18/05/2011,0,0.0,0.0,0,52.44,0.0,0,0,0,Friday,BOM
7230,1,05/09/2010,24/05/2012,20/11/2012,45,0.0,0.0,0,75.14,0.016666667,0,0,0,Friday,BOM
7231,1,12/05/2011,23/05/2011,08/11/2011,47,0.0,0.0,0,78.11,0.082840237,0,0,0,Tuesday,DEL
7232,1,20/06/2010,02/12/2010,02/09/2011,18,0.0,0.0,0,127.96,0.04379562,0,0,0,Friday,DEL
7233,1,03/11/2011,13/11/2012,19/11/2012,44,11.36363636,0.0,0,105.7,0.333333333,0,0,0,Wednesday,DEL
7234,1,29/07/2011,30/07/2011,24/08/2011,16,0.0,0.0,0,85.92,0.08,0,0,0,Tuesday,BOM
7235,0,09/07/2011,10/10/2011,10/10/2011,0,0.0,0.0,0,59.68,0.0,0,0,0,Tuesday,BOM
7236,1,30/06/2011,28/10/2012,28/10/2012,45,0.0,0.0,0,68.83,0.0,0,0,0,Friday,DEL
7237,1,30/12/2010,19/01/2011,19/01/2011,16,0.0,0.0,0,59.53,0.0,0,0,0,Thursday,DEL
7238,0,12/04/2011,12/04/2011,12/04/2011,0,0.0,0.0,0,26.22,0.0,0,0,0,Monday,BOM
7239,1,23/11/2011,01/12/2011,01/12/2011,42,38.0952381,0.09523809524,1,225.36,0.0,1,0,0,Thursday,BOM
7240,1,15/05/2011,22/05/2011,22/05/2011,39,48.71794872,0.025641025640000002,0,50.52,0.0,0,0,0,Thursday,BOM
7241,1,19/07/2011,13/11/2011,13/11/2011,38,21.05263158,0.02631578947,0,64.22,0.0,0,0,0,Monday,DEL
7242,1,01/09/2010,01/09/2010,04/10/2010,42,47.61904762,0.0,0,12.33,0.121212121,0,0,0,Wednesday,DEL
7243,1,17/03/2011,12/04/2011,21/05/2011,44,2.272727273,0.0,0,52.72,0.076923077,0,0,0,Wednesday,BOM
7244,0,03/02/2011,03/02/2011,03/02/2011,0,0.0,0.0,0,29.08,0.0,0,0,0,Thursday,DEL
7245,0,16/11/2011,16/11/2011,16/11/2011,0,0.0,0.0,0,50.53,0.0,0,0,0,Wednesday,BOM
7246,0,24/07/2011,30/07/2011,17/10/2011,0,0.0,0.0,0,71.26,0.101265823,0,0,0,Monday,DEL
7247,1,29/08/2010,19/07/2011,19/07/2011,16,0.0,0.0,0,104.61,0.0,0,0,0,Wednesday,BOM
7248,1,28/01/2011,30/01/2011,30/01/2011,16,0.0,0.0,0,119.63,0.0,0,0,0,Monday,BOM
7249,1,15/06/2010,08/07/2010,08/07/2010,45,2.222222222,0.0,0,52.27,0.0,0,0,0,Friday,DEL
7250,0,22/06/2011,05/01/2012,05/01/2012,0,0.0,0.0,0,64.19,0.0,0,0,0,Friday,BOM
7251,1,08/06/2012,08/06/2012,11/07/2012,45,0.0,0.0,0,37.48,0.060606061,0,0,0,Monday,DEL
7252,0,15/05/2011,13/10/2011,13/10/2011,0,0.0,0.0,0,58.41,0.0,0,0,0,Thursday,BOM
7253,0,09/09/2012,09/09/2012,09/09/2012,0,0.0,0.0,0,48.53,0.0,1,0,0,Tuesday,BOM
7254,1,28/08/2012,20/07/2012,20/07/2012,36,0.0,0.0,0,2600.14,0.0,0,0,0,Sunday,MAA
7255,0,17/08/2011,17/09/2013,17/09/2013,0,0.0,0.0,0,40.71,0.0,0,0,0,Tuesday,DEL
7256,0,06/07/2011,09/07/2011,09/07/2011,0,0.0,0.0,0,186.05,0.0,0,0,0,Monday,BOM
7257,1,28/08/2012,26/07/2012,23/08/2012,36,13.88888889,0.0,0,41.47,0.071428571,0,0,0,Sunday,MAA
7258,1,05/04/2013,21/10/2013,21/10/2013,31,83.87096774,0.09677419355,1,53.69,0.0,0,0,0,Friday,MAA
